Distance_(unit),Gray_Value
3.19629,59.347
3.19938,59.324
3.20248,59.628
3.20557,62.184
3.20867,66.377
3.21176,74.964
3.21485,83.647
3.21795,92.162
3.22104,99.815
3.22414,104.463
3.22723,114.479
3.23033,127.890
3.23342,133.698
3.23651,133.953
3.23961,132.475
3.24270,134.750
3.24580,140.443
3.24889,142.815
3.25198,140.090
3.25508,136.728
3.25817,136.950
3.26127,136.977
3.26436,135.548
3.26746,131.696
3.27055,131.070
3.27364,132.756
3.27674,130.319
3.27983,118.056
3.28293,105.674
3.28602,98.598
3.28911,86.591
3.29221,75.690
3.29530,72.623
3.29840,70.536
3.30149,69.761
3.30459,75.946
3.30768,81.659
3.31077,88.620
3.31387,100.360
3.31696,107.507
3.32006,114.047
3.32315,127.296
3.32625,143.008
3.32934,154.345
3.33243,160.050
3.33553,162.145
3.33862,160.431
3.34172,161.513
3.34481,166.560
3.34790,169.347
3.35100,170.629
3.35409,169.233
3.35719,165.856
3.36028,164.688
3.36338,164.491
3.36647,163.372
3.36956,164.245
3.37266,163.714
3.37575,159.475
3.37885,153.259
3.38194,149.124
3.38503,135.140
3.38813,115.982
3.39122,108.071
3.39432,109.595
3.39741,115.747
3.40051,116.521
3.40360,110.576
3.40669,109.972
3.40979,119.896
3.41288,126.606
3.41598,131.969
3.41907,142.253
3.42216,151.773
3.42526,162.710
3.42835,175.737
3.43145,184.391
3.43454,186.851
3.43764,187.146
3.44073,191.653
3.44382,199.407
3.44692,201.028
3.45001,201.166
3.45311,202.029
3.45620,200.102
3.45929,198.782
3.46239,201.534
3.46548,203.306
3.46858,203.974
3.47167,201.553
3.47477,192.778
3.47786,182.040
3.48095,176.719
3.48405,175.616
3.48714,171.845
3.49024,160.568
3.49333,145.577
3.49643,141.019
3.49952,140.903
3.50261,130.244
3.50571,118.573
3.50880,122.355
3.51190,137.536
3.51499,149.935
3.51808,154.982
3.52118,156.451
3.52427,157.340
3.52737,161.431
3.53046,168.226
3.53356,182.563
3.53665,198.560
3.53974,199.025
3.54284,198.903
3.54593,207.780
3.54903,212.198
3.55212,210.924
3.55521,210.284
3.55831,209.948
3.56140,210.515
3.56450,211.386
3.56759,204.415
3.57069,200.284
3.57378,209.429
3.57687,213.768
3.57997,205.749
3.58306,193.091
3.58616,183.818
3.58925,175.651
3.59234,164.092
3.59544,160.293
3.59853,161.047
3.60163,155.750
3.60472,150.419
3.60782,148.555
3.61091,149.512
3.61400,154.343
3.61710,162.643
3.62019,167.455
3.62329,171.541
3.62638,181.026
3.62947,191.754
3.63257,205.467
3.63566,213.827
3.63876,213.752
3.64185,219.579
3.64495,227.441
3.64804,228.056
3.65113,225.506
3.65423,224.912
3.65732,225.306
3.66042,224.709
3.66351,224.128
3.66660,223.116
3.66970,218.052
3.67279,211.765
3.67589,212.162
3.67898,213.799
3.68208,210.281
3.68517,205.963
3.68826,205.499
3.69136,207.816
3.69445,203.299
3.69755,196.581
3.70064,199.200
3.70374,206.496
3.70683,210.993
3.70992,214.808
3.71302,222.728
3.71611,235.344
3.71921,247.274
3.72230,251.045
3.72539,251.442
3.72849,252.229
3.73158,251.343
3.73468,249.260
3.73777,250.202
3.74087,252.062
3.74396,252.045
3.74705,252.028
3.75015,251.693
3.75324,251.816
3.75634,252.494
3.75943,252.657
3.76252,252.652
3.76562,252.667
3.76871,252.667
3.77181,252.667
3.77490,252.667
3.77800,252.667
3.78109,252.667
3.78418,252.667
3.78728,252.986
3.79037,253.333
3.79347,253.333
3.79656,253.333
3.79965,253.333
3.80275,253.333
